ticker,name,currency,exchange,industry,logo,weburl,environment_grade,environment_level,social_grade,social_level,governance_grade,governance_level,environment_score,social_score,governance_score,total_score,last_processing_date,total_grade,total_level,cik,E_score,S_score,G_score,ESG_score
wba,Walgreens Boots Alliance Inc,USD,NASDAQ NMS - GLOBAL MARKET,Retail,https://static.finnhub.io/logo/9cc9acf0-80ec-11ea-a362-00000000092a.png,https://www.walgreensbootsalliance.com/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.3254437869822486,0.5625,1140,19-04-2022,BBB,High,1618921,0.6069364161849711,0.3254437869822486,0.5625,0.509157702568663
ntap,NetApp Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,https://static.finnhub.io/logo/8aa1beee-80e0-11ea-85fc-00000000092a.png,https://www.netapp.com/,A,High,BB,Medium,BB,Medium,0.6647398843930636,0.3925049309664695,0.625,1229,18-04-2022,A,High,1002047,0.6647398843930636,0.3925049309664695,0.625,0.5711474330471663
xel,Xcel Energy Inc,USD,NASDAQ NMS - GLOBAL MARKET,Utilities,https://static.finnhub.io/logo/ad4fb250-80ec-11ea-950a-00000000092a.png,https://www.xcelenergy.com/,B,Medium,B,Medium,B,Medium,0.044315992292870865,0.08086785009861935,0.32499999999999996,629,20-04-2022,B,Medium,72903,0.044315992292870865,0.08086785009861935,0.32499999999999996,0.13948675194673416
xray,DENTSPLY SIRONA Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,https://static.finnhub.io/logo/27b1f30a-80e1-11ea-bdab-00000000092a.png,https://www.dentsplysirona.com/,A,High,BB,Medium,BB,Medium,0.6358381502890174,0.3116370808678501,0.5750000000000001,1153,17-04-2022,BBB,High,818479,0.6358381502890174,0.3116370808678501,0.5750000000000001,0.520326384375962
zbra,Zebra Technologies Corp,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,https://static.finnhub.io/logo/19363bc2-80e1-11ea-be98-00000000092a.png,https://www.zebra.com/,BB,Medium,BB,Medium,BB,Medium,0.23121387283236988,0.309664694280079,0.5625,937,20-04-2022,BBB,High,877212,0.23121387283236988,0.309664694280079,0.5625,0.35413495741697165
aap,Advance Auto Parts Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/5fdef210-80eb-11ea-8a31-00000000092a.png,https://shop.advanceautoparts.com/,B,Medium,B,Medium,B,Medium,0.12331406551059726,0.1992110453648916,0.3375,735,16-04-2022,B,Medium,1158449,0.12331406551059726,0.1992110453648916,0.3375,0.21033893981370638
zion,Zions Bancorporation NA,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/1ab22e6c-80e1-11ea-8246-00000000092a.png,https://www.zionsbank.com/,B,Medium,B,Medium,B,Medium,0.0,0.07889546351084814,0.3125,600,20-04-2022,B,Medium,109380,0.0,0.07889546351084814,0.3125,0.11741863905325445
wynn,Wynn Resorts Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,https://static.finnhub.io/logo/acba626ebfc3757928c79f34ba0291de64d34a185fce74db448210806384f2dd.png,https://www.wynnresorts.com/,B,Medium,B,Medium,B,Medium,0.048169556840077066,0.08086785009861935,0.3125,626,20-04-2022,B,Medium,1174922,0.048169556840077066,0.08086785009861935,0.3125,0.13727817776561663
a,Agilent Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,https://static.finnhub.io/logo/5f1f8412-80eb-11ea-bd05-00000000092a.png,https://www.agilent.com/,A,High,B,Medium,B,Medium,0.71868978805395,0.14003944773175542,0.395,1037,16-04-2022,BBB,High,1090872,0.71868978805395,0.14003944773175542,0.395,0.4479877495411066
abbv,Abbvie Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Biotechnology,https://static.finnhub.io/logo/8806d72c-80cd-11ea-b0f0-00000000092a.png,https://www.abbvie.com/,A,High,BB,Medium,BB,Medium,0.5876685934489403,0.309664694280079,0.5625,1122,16-04-2022,BBB,High,1551152,0.5876685934489403,0.309664694280079,0.5625,0.49671684566359986
abc,Amerisourcebergen Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/984684bcb4bd8dbd25efd66e89a3e9b1529e45333e9cbcefbbb50b1d8fdd44d2.png,https://www.amerisourcebergen.com/,A,High,BB,Medium,BB,Medium,0.5876685934489403,0.27613412228796846,0.6,1120,16-04-2022,BBB,High,1140859,0.5876685934489403,0.27613412228796846,0.6,0.49790767406596664
adm,Archer-Daniels-Midland Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,https://static.finnhub.io/logo/633db98c-80eb-11ea-ab18-00000000092a.png,https://www.adm.com/,A,High,BB,Medium,BB,Medium,0.7456647398843932,0.3806706114398422,0.5750000000000001,1245,16-04-2022,A,High,7084,0.7456647398843932,0.3806706114398422,0.5750000000000001,0.5849670793857099
abt,Abbott Laboratories,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/d90fadbf0b79644dfb7ab6f63b510b0e690db067d5a36ebcbaebaf342c0728d0.png,https://www.abbott.com/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.28599605522682453,0.5750000000000001,1125,16-04-2022,BBB,High,1800,0.6069364161849711,0.28599605522682453,0.5750000000000001,0.5010733830420357
aee,Ameren Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/643922d8-80eb-11ea-b89f-00000000092a.png,https://www.ameren.com/,A,High,BB,Medium,BB,Medium,0.6974951830443161,0.3648915187376726,0.5625,1207,16-04-2022,A,High,1002910,0.6974951830443161,0.3648915187376726,0.5625,0.5572155288390283
aes,AES Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/dd2e38bf724fd9d5860157f55d57588ba0ea09e12d3ac1b9361148d013d566d4.png,https://www.aes.com/,A,High,BB,Medium,BB,Medium,0.6262042389210019,0.3274161735700198,0.7375,1221,16-04-2022,A,High,874761,0.6262042389210019,0.3274161735700198,0.7375,0.5699565476394067
afl,Aflac Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/669fcffe-80eb-11ea-8a69-00000000092a.png,https://www.aflac.com/,BBB,High,BB,Medium,B,Medium,0.489402697495183,0.27613412228796846,0.4,989,16-04-2022,BBB,High,4977,0.489402697495183,0.27613412228796846,0.4,0.3986013156844638
acn,Accenture PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/d97049de-8278-11ea-8ac9-00000000092a.png,https://www.accenture.com/ie-en/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.3944773175542407,0.5750000000000001,1180,16-04-2022,BBB,High,1467373,0.6069364161849711,0.3944773175542407,0.5750000000000001,0.5336177617402607
ajg,Arthur J. Gallagher & Co.,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/6ad765be-80eb-11ea-97ea-00000000092a.png,https://www.ajg.com/,A,High,BB,Medium,BB,Medium,0.6358381502890174,0.3629191321499014,0.5875,1184,16-04-2022,BBB,High,354190,0.6358381502890174,0.3629191321499014,0.5875,0.5394609997605774
aiz,Assurant Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/6d03fe00-80eb-11ea-a0c7-00000000092a.png,https://www.assurant.com/,BBB,High,BB,Medium,BB,Medium,0.45857418111753373,0.30769230769230776,0.5625,1054,16-04-2022,BBB,High,1267238,0.45857418111753373,0.30769230769230776,0.5625,0.44448736475470585
alk,Alaska Air Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Airlines,https://static.finnhub.io/logo/6f0f3ff0-80eb-11ea-adee-00000000092a.png,https://investor.alaskaair.com/,A,High,BB,Medium,B,Medium,0.6069364161849711,0.2820512820512821,0.45999999999999996,1077,16-04-2022,BBB,High,766421,0.6069364161849711,0.2820512820512821,0.45999999999999996,0.4653899510893731
alb,Albemarle Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/4ef8740ea71ccbddb20e0dcfc8e82c9029f79efda1e34947efece24c8974199c.png,https://www.albemarle.com/,A,High,BB,Medium,BB,Medium,0.6647398843930636,0.31952662721893493,0.6,1182,16-04-2022,BBB,High,915913,0.6647398843930636,0.31952662721893493,0.6,0.5417539419229059
aig,American International Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/69801f92-80eb-11ea-a320-00000000092a.png,https://www.aig.com/individual,A,High,BB,Medium,BB,Medium,0.6127167630057804,0.32149901380670615,0.5875,1151,16-04-2022,BBB,High,5272,0.6127167630057804,0.32149901380670615,0.5875,0.517786409344324
all,Allstate Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/e0a6bc18-8278-11ea-aad1-00000000092a.png,https://www.allstateinvestors.com/investor-overview?c=93125&p=irol-irhome,A,High,BB,Medium,B,Medium,0.6358381502890174,0.27613412228796846,0.36250000000000004,1050,16-04-2022,BBB,High,899051,0.6358381502890174,0.27613412228796846,0.36250000000000004,0.44592549680199756
alle,Allegion PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/57a8176a6abfdd7d5a24ec8d7802b8ccd943b7e6b0f435d6af062dab03864422.png,https://www.allegion.com/corp/en/index.html,A,High,BB,Medium,BB,Medium,0.6589595375722543,0.31952662721893493,0.6,1179,16-04-2022,BBB,High,1579241,0.6589595375722543,0.31952662721893493,0.6,0.5394418031945822
amp,Ameriprise Financial Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/71b42062-80eb-11ea-a0bc-00000000092a.png,https://www.ameriprise.com/,BB,Medium,BB,Medium,B,Medium,0.3776493256262042,0.29191321499013806,0.48,971,16-04-2022,BBB,High,820027,0.3776493256262042,0.29191321499013806,0.48,0.38263369474752307
ame,AMETEK Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,https://static.finnhub.io/logo/70aae254-80eb-11ea-8bb6-00000000092a.png,https://www.ametek.com/,A,High,BB,Medium,B,Medium,0.6551059730250481,0.3333333333333333,0.48750000000000004,1139,16-04-2022,BBB,High,1037868,0.6551059730250481,0.3333333333333333,0.48750000000000004,0.5082923892100193
amt,American Tower Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/72058208-80eb-11ea-bbb0-00000000092a.png,https://www.americantower.com/,A,High,BB,Medium,BB,Medium,0.6358381502890174,0.34122287968441817,0.5750000000000001,1168,16-04-2022,BBB,High,1053507,0.6358381502890174,0.34122287968441817,0.5750000000000001,0.5292021240209325
aos,A O Smith Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/73381be8-80eb-11ea-b385-00000000092a.png,https://www.aosmith.com/,A,High,BB,Medium,BB,Medium,0.5973025048169556,0.30571992110453655,0.5875,1135,16-04-2022,BBB,High,91142,0.5973025048169556,0.30571992110453655,0.5875,0.5068869782581432
apd,Air Products and Chemicals Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,https://static.finnhub.io/logo/74581b6e-80eb-11ea-a665-00000000092a.png,https://www.airproducts.com/,AA,Excellent,BBB,High,BB,Medium,0.9633911368015415,0.5562130177514792,0.5625,1442,16-04-2022,A,High,2969,0.9633911368015415,0.5562130177514792,0.5625,0.7209703600460604
aon,Aon PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/aa9668652232c8e21ee7ff27ca3f3a49a12c07c6d86670032b41608efb282982.png,https://www.aon.com/,BBB,High,BB,Medium,B,Medium,0.5491329479768785,0.2840236686390533,0.5325,1077,16-04-2022,BBB,High,315293,0.5491329479768785,0.2840236686390533,0.5325,0.4646102797824674
anet,Arista Networks Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Communications,https://static.finnhub.io/logo/5c1639fa-81b4-11ea-a6d0-00000000092a.png,https://www.arista.com/en/,BBB,High,BB,Medium,B,Medium,0.4701348747591522,0.2958579881656805,0.55,1049,16-04-2022,BBB,High,1596532,0.4701348747591522,0.2958579881656805,0.55,0.44181134635336505
aph,Amphenol Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,https://static.finnhub.io/logo/74ad03fe-80eb-11ea-a501-00000000092a.png,https://www.amphenol.com/,A,High,BB,Medium,BBB,High,0.6011560693641618,0.2820512820512821,1.0,1290,16-04-2022,A,High,820313,0.6011560693641618,0.2820512820512821,1.0,0.6250778123610494
ato,Atmos Energy Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/77cd59a2-80eb-11ea-b2f2-00000000092a.png,https://www.atmosenergy.com/,A,High,BB,Medium,BB,Medium,0.7167630057803469,0.4102564102564103,0.6,1255,16-04-2022,A,High,731802,0.7167630057803469,0.4102564102564103,0.6,0.5897821253890618
awk,American Water Works Company Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,https://static.finnhub.io/logo/7abeb7a8-80eb-11ea-9cc9-00000000092a.png,https://www.amwater.com/,AA,Excellent,BB,Medium,BB,Medium,0.8728323699421965,0.46351084812623283,0.5625,1348,16-04-2022,A,High,1410636,0.8728323699421965,0.46351084812623283,0.5625,0.6569362024147484
are,Alexandria Real Estate Equities Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/ffde2ccf9a1b68d8c0417d434712742c97a013bed497f0bcafbd67c6c48c3838.png,https://www.are.com/,AA,Excellent,BB,Medium,BB,Medium,0.7707129094412333,0.349112426035503,0.675,1282,16-04-2022,A,High,1035443,0.7707129094412333,0.349112426035503,0.675,0.6155188915871442
aptv,Aptiv PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,https://static.finnhub.io/logo/56ba8998-80cb-11ea-ade4-00000000092a.png,https://www.aptiv.com,A,High,BB,Medium,BB,Medium,0.6840077071290944,0.35305719921104545,0.5875,1204,10-06-2022,A,High,1521332,0.6840077071290944,0.35305719921104545,0.5875,0.5557702426149513
avb,Avalonbay Communities Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/7940482e-80eb-11ea-9e46-00000000092a.png,https://www.avaloncommunities.com/,A,High,BB,Medium,B,Medium,0.5780346820809248,0.27613412228796846,0.5575,1098,16-04-2022,BBB,High,915912,0.5780346820809248,0.27613412228796846,0.5575,0.48130410951876046
avy,Avery Dennison Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,https://static.finnhub.io/logo/79d9e86c-80eb-11ea-acfe-00000000092a.png,https://www.averydennison.com/,A,High,BB,Medium,BB,Medium,0.6454720616570329,0.36883629191321504,0.625,1207,16-04-2022,A,High,8818,0.6454720616570329,0.36883629191321504,0.625,0.5563397122367777
ba,Boeing Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,https://static.finnhub.io/logo/7f18239e-80eb-11ea-b544-00000000092a.png,https://www.boeing.com/,B,Medium,B,Medium,B,Medium,0.03853564547206162,0.12623274161735704,0.4,679,21-09-2022,B,Medium,12927,0.03853564547206162,0.12623274161735704,0.4,0.17328408067403175
bac,Bank of America Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/BAC.png,https://www.bankofamerica.com,B,Medium,BB,Medium,B,Medium,0.03853564547206162,0.4615384615384616,0.475,879,16-04-2022,BB,Medium,70858,0.03853564547206162,0.4615384615384616,0.475,0.29637579665036307
bax,Baxter International Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/7fd00f9c-80eb-11ea-95bb-00000000092a.png,https://www.baxter.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.30769230769230776,0.5625,1116,16-04-2022,BBB,High,10456,0.5780346820809248,0.30769230769230776,0.5625,0.4922715651400622
bbwi,Bath & Body Works Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/1b846d4a-80ec-11ea-b03e-00000000092a.png,https://www.bbwinc.com/,A,High,BB,Medium,BB,Medium,0.6262042389210019,0.2820512820512821,0.5625,1128,11-06-2022,BBB,High,701985,0.6262042389210019,0.2820512820512821,0.5625,0.5038470801837854
bdx,Becton Dickinson and Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/82e1f20c-80eb-11ea-b25d-00000000092a.png,https://www.bd.com/,AA,Excellent,BB,Medium,BB,Medium,0.7842003853564548,0.4418145956607496,0.6,1306,16-04-2022,A,High,10795,0.7842003853564548,0.4418145956607496,0.6,0.6262245328408068
bio,Bio Rad Laboratories Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Life Sciences Tools and Services,https://static.finnhub.io/logo/44edee0a-80df-11ea-9ec3-00000000092a.png,https://www.bio-rad.com/,B,Medium,B,Medium,BB,Medium,0.14450867052023114,0.13214990138067062,0.5625,802,16-04-2022,BB,Medium,12208,0.14450867052023114,0.13214990138067062,0.5625,0.26619843862229364
bby,Best Buy Co Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/81b71688-80eb-11ea-8a5b-00000000092a.png,https://www.bestbuy.com/,BBB,High,B,Medium,BB,Medium,0.44315992292870904,0.14003944773175542,0.5625,961,16-04-2022,BBB,High,764478,0.44315992292870904,0.14003944773175542,0.5625,0.38802580349101023
bk,Bank of New York Mellon Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/f1e8660c-8278-11ea-a415-00000000092a.png,https://www.bnymellon.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.27613412228796846,0.5625,1100,16-04-2022,BBB,High,1390777,0.5780346820809248,0.27613412228796846,0.5625,0.4828041095187604
axp,American Express Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/7c511c66-80eb-11ea-83d7-00000000092a.png,https://www.americanexpress.com/,B,Medium,B,Medium,B,Medium,0.05780346820809246,0.1301775147928994,0.3325,664,16-04-2022,B,Medium,4962,0.05780346820809246,0.1301775147928994,0.3325,0.16192464172110682
br,Broadridge Financial Solutions Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,https://static.finnhub.io/logo/8c4db812-80eb-11ea-a03a-00000000092a.png,https://www.broadridge.com/,A,High,BB,Medium,BB,Medium,0.6743737957610789,0.3017751479289941,0.625,1188,16-04-2022,BBB,High,1383312,0.6743737957610789,0.3017751479289941,0.625,0.5477820626831298
bmy,Bristol-Myers Squibb Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,https://static.finnhub.io/logo/8b628318-80eb-11ea-93a2-00000000092a.png,https://www.bms.com/,A,High,BB,Medium,BB,Medium,0.5780346820809248,0.3175542406311637,0.5875,1131,16-04-2022,BBB,High,14272,0.5780346820809248,0.3175542406311637,0.5875,0.5027301450217191
bro,Brown & Brown Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,https://static.finnhub.io/logo/8d4bb0d8-80eb-11ea-b804-00000000092a.png,https://www.bbinsurance.com/,BBB,High,BB,Medium,BB,Medium,0.394990366088632,0.3155818540433925,0.5625,1025,16-04-2022,BBB,High,79282,0.394990366088632,0.3155818540433925,0.5625,0.42142070264847054
azo,Autozone Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,https://static.finnhub.io/logo/7e0ca700-80eb-11ea-bd89-00000000092a.png,https://www.autozone.com/,B,Medium,B,Medium,B,Medium,0.11560693641618497,0.12228796844181461,0.345,695,16-04-2022,B,Medium,866787,0.11560693641618497,0.12228796844181461,0.345,0.18642916509901836
bsx,Boston Scientific Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,https://static.finnhub.io/logo/8ee22dde-80eb-11ea-9789-00000000092a.png,https://www.bostonscientific.com/,A,High,BB,Medium,BB,Medium,0.6262042389210019,0.4714003944773176,0.5625,1224,16-04-2022,A,High,885725,0.6262042389210019,0.4714003944773176,0.5625,0.560651813911596
bx,Blackstone Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,https://static.finnhub.io/logo/933284c8-80eb-11ea-b057-00000000092a.png,https://www.blackstone.com/,A,High,BB,Medium,BB,Medium,0.6435452793834298,0.3609467455621302,0.6125,1197,16-04-2022,BBB,High,1393818,0.6435452793834298,0.3609467455621302,0.6125,0.549452135422011
bxp,Boston Properties Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/908869c8-80eb-11ea-b9d6-00000000092a.png,https://www.bxp.com/,A,High,BB,Medium,BB,Medium,0.6396917148362236,0.35305719921104545,0.5750000000000001,1176,16-04-2022,BBB,High,1037540,0.6396917148362236,0.35305719921104545,0.5750000000000001,0.534293845697803
sivb,SVB Financial Group,USD,NASDAQ NMS - GLOBAL MARKET,Banking,https://static.finnhub.io/logo/1fbbb8c43e148c0b3b8648e5ec5a5d9008616203f19162e3973e79435b02ea11.png,https://www.svb.com/,A,High,BB,Medium,BB,Medium,0.5973025048169556,0.35502958579881655,0.5625,1150,19-04-2022,BBB,High,719739,0.5973025048169556,0.35502958579881655,0.5625,0.5141798776664271
c,Citigroup Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Banking,https://static.finnhub.io/logo/93e64c9c-80eb-11ea-805d-00000000092a.png,http://www.citigroup.com/,A,High,BB,Medium,BB,Medium,0.6069364161849711,0.27613412228796846,0.5700000000000001,1118,16-04-2022,BBB,High,831001,0.6069364161849711,0.27613412228796846,0.5700000000000001,0.496614803160379
cat,Caterpillar Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/4295903678.jpeg,https://www.caterpillar.com/en.html,B,Medium,B,Medium,B,Medium,0.0674373795761079,0.15581854043392507,0.4,709,07-06-2022,B,Medium,18230,0.0674373795761079,0.15581854043392507,0.4,0.19372051396062068
carr,Carrier Global Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,https://static.finnhub.io/logo/603e44f9a46419a67a8a0e59358d8fa90f116ba0bd9735830f2b11886a71fd52.png,https://www.carrier.com/,B,Medium,B,Medium,B,Medium,0.019267822736030837,0.19329388560157795,0.37750000000000006,694,21-04-2022,B,Medium,1783180,0.019267822736030837,0.19329388560157795,0.37750000000000006,0.17894529477488574
cbre,CBRE Group Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,https://static.finnhub.io/logo/96608490-80eb-11ea-a287-00000000092a.png,https://www.cbre.us,B,Medium,B,Medium,B,Medium,0.0,0.09664694280078895,0.3125,609,10-06-2022,B,Medium,1138118,0.0,0.09664694280078895,0.3125,0.12274408284023669
